id,backendId,symbol,direction,entryDate,exitDate,entryPrice,exitPrice,result,pnl
334,trade_349,ETH/USD,LONG,2026-07-24T13:21:59.000Z,2026-07-24T13:22:59.000Z,3681.820699829645,3692.866161929134,win,5.999999999999905
335,trade_352,ETH/USD,SHORT,2026-07-24T13:24:59.000Z,2026-07-24T13:25:59.000Z,3684.4777466320265,3690.004463251975,loss,-3.0000000000001275
336,trade_353,ETH/USD,SHORT,2026-07-24T13:25:59.000Z,2026-07-24T13:26:59.000Z,3683.832575473859,3672.7810777474374,win,5.999999999999975
337,trade_354,ETH/USD,SHORT,2026-07-24T13:27:00.000Z,2026-07-24T13:28:00.000Z,3676.2427929160526,3681.757157105427,loss,-3.0000000000000613
338,trade_355,ETH/USD,LONG,2026-07-24T13:28:00.000Z,2026-07-24T13:29:00.000Z,3675.844153785807,3686.8716862471642,win,5.999999999999862
339,trade_356,ETH/USD,SHORT,2026-07-24T13:29:00.000Z,2026-07-24T13:30:00.000Z,3676.4843438974935,3681.99907041334,loss,-3.0000000000002136
340,trade_363,ETH/USD,SHORT,2026-07-24T13:36:02.000Z,2026-07-24T13:37:02.000Z,3680.1674929840283,3669.1269905050763,win,5.999999999999965
341,trade_365,ETH/USD,LONG,2026-07-24T13:38:02.000Z,2026-07-24T13:39:02.000Z,3678.709475761574,3673.191411547932,loss,-2.9999999999997993
342,trade_366,ETH/USD,SHORT,2026-07-24T13:39:02.000Z,2026-07-24T13:40:02.000Z,3654.797693457438,3660.2798899976247,loss,-3.0000000000002305
343,trade_368,ETH/USD,SHORT,2026-07-24T13:41:03.000Z,2026-07-24T13:42:03.000Z,3662.580677825817,3668.074548842556,loss,-3.000000000000107
344,trade_369,ETH/USD,LONG,2026-07-24T13:42:03.000Z,2026-07-24T13:43:03.000Z,3664.3422980762407,3675.335324970469,win,5.999999999999867
345,trade_370,ETH/USD,SHORT,2026-07-24T13:43:03.000Z,2026-07-24T13:44:03.000Z,3684.6994729715393,3690.2265221809967,loss,-3.00000000000002
346,trade_372,ETH/USD,LONG,2026-07-24T13:45:04.000Z,2026-07-24T13:46:04.000Z,3675.1765621928193,3669.443522539019,loss,-3.119871688765779
347,trade_374,ETH/USD,LONG,2026-07-24T13:47:04.000Z,2026-07-24T13:48:04.000Z,3670.188114663688,3664.6828324916924,loss,-3
348,trade_375,ETH/USD,LONG,2026-07-24T13:48:05.000Z,2026-07-24T13:49:05.000Z,3674.6855209046635,3669.1734926233066,loss,-2.999999999999912
349,trade_387,ETH/USD,LONG,2026-07-24T14:00:07.000Z,2026-07-24T14:01:07.000Z,3762.684517932441,3757.0404911555424,loss,-2.999999999999914
350,trade_399,ETH/USD,LONG,2026-07-24T14:12:10.000Z,2026-07-24T14:13:10.000Z,3771.328782919954,3782.6427692687134,win,5.999999999999807
351,trade_400,ETH/USD,LONG,2026-07-24T14:13:11.000Z,2026-07-24T14:14:11.000Z,3765.8911711686483,3760.2423344118956,loss,-2.999999999999826
352,trade_403,ETH/USD,SHORT,2026-07-24T14:16:11.000Z,2026-07-24T14:17:11.000Z,3778.942940117197,3784.611354527373,loss,-3.000000000000085
353,trade_415,ETH/USD,SHORT,2026-07-24T14:28:14.000Z,2026-07-24T14:29:14.000Z,3807.3095015949393,3813.020465847332,loss,-3.0000000000002274
354,trade_420,ETH/USD,LONG,2026-07-24T14:33:15.000Z,2026-07-24T14:34:15.000Z,3835.2534637152758,3829.500583519703,loss,-2.999999999999911
355,trade_431,ETH/USD,LONG,2026-07-24T14:44:17.000Z,2026-07-24T14:45:17.000Z,3865.461587942924,3877.057972706752,win,5.999999999999681
356,trade_435,ETH/USD,LONG,2026-07-24T14:48:18.000Z,2026-07-24T14:49:18.000Z,3884.471347359482,3896.12476140156,win,5.999999999999828
357,trade_440,ETH/USD,LONG,2026-07-24T14:53:19.000Z,2026-07-24T14:54:19.000Z,3880.7731149526785,3874.95195528025,loss,-2.9999999999997953
358,trade_442,ETH/USD,LONG,2026-07-24T14:55:20.000Z,2026-07-24T14:56:20.000Z,3887.000434255654,3881.1699336042707,loss,-2.999999999999916
359,trade_447,ETH/USD,LONG,2026-07-24T15:00:21.000Z,2026-07-24T15:01:21.000Z,3884.8490322467123,3896.503579343452,win,5.999999999999858
360,trade_448,ETH/USD,LONG,2026-07-24T15:01:21.000Z,2026-07-24T15:02:21.000Z,3892.0161989314056,3903.6922475281995,win,5.999999999999818
361,trade_449,ETH/USD,LONG,2026-07-24T15:02:21.000Z,2026-07-24T15:03:21.000Z,3897.0976084270137,3891.2519620143735,loss,-2.9999999999998535
362,trade_451,ETH/USD,SHORT,2026-07-24T15:04:22.000Z,2026-07-24T15:05:22.000Z,3888.496080604139,3894.3288247250453,loss,-3.0000000000000098
363,trade_452,ETH/USD,LONG,2026-07-24T15:05:22.000Z,2026-07-24T15:06:22.000Z,3891.4809402219394,3885.6437188116065,loss,-2.9999999999999742
364,trade_453,ETH/USD,SHORT,2026-07-24T15:06:22.000Z,2026-07-24T15:07:22.000Z,3881.9953254365378,3870.3493394602283,win,5.999999999999929
365,trade_454,ETH/USD,SHORT,2026-07-24T15:07:23.000Z,2026-07-24T15:08:23.000Z,3871.1506283152044,3876.9573542576773,loss,-3.0000000000000457
366,trade_455,ETH/USD,SHORT,2026-07-24T15:08:23.000Z,2026-07-24T15:09:23.000Z,3866.780207531724,3872.580377843022,loss,-3.0000000000000764
367,trade_457,ETH/USD,SHORT,2026-07-24T15:10:23.000Z,2026-07-24T15:11:23.000Z,3872.807327868271,3878.6165388600734,loss,-3.000000000000049
368,trade_458,ETH/USD,SHORT,2026-07-24T15:11:24.000Z,2026-07-24T15:12:24.000Z,3883.4151347205043,3889.2402574225853,loss,-3.00000000000012
369,trade_462,ETH/USD,LONG,2026-07-24T15:15:25.000Z,2026-07-24T15:16:25.000Z,3892.336137957661,3904.0131463715334,win,5.999999999999752
370,trade_463,ETH/USD,SHORT,2026-07-24T15:16:25.000Z,2026-07-24T15:17:25.000Z,3893.0330588848283,3898.8726084731557,loss,-3.000000000000067
371,trade_470,ETH/USD,SHORT,2026-07-24T15:23:26.000Z,2026-07-24T15:24:26.000Z,3944.2146411289727,3932.381997205586,win,6.000000000000025
372,trade_472,ETH/USD,LONG,2026-07-24T15:25:27.000Z,2026-07-24T15:26:27.000Z,3934.520895877339,3946.3593089358797,win,6.017715178966253
373,trade_482,ETH/USD,LONG,2026-07-24T15:35:29.000Z,2026-07-24T15:36:29.000Z,3942.8140943554663,3936.8998732139335,loss,-2.999999999999815
374,trade_493,ETH/USD,SHORT,2026-07-24T15:46:32.000Z,2026-07-24T15:47:32.000Z,3999.0651783410804,3987.067982806057,win,6.000000000000062
375,trade_494,ETH/USD,SHORT,2026-07-24T15:47:32.000Z,2026-07-24T15:48:32.000Z,3985.3966395308134,3991.37473449011,loss,-3.000000000000097
376,trade_495,ETH/USD,SHORT,2026-07-24T15:48:33.000Z,2026-07-24T15:49:33.000Z,3991.704878686401,3997.692436004431,loss,-3.000000000000078
377,trade_496,ETH/USD,SHORT,2026-07-24T15:49:33.000Z,2026-07-24T15:50:33.000Z,4000.0741548027368,4006.074266034941,loss,-3.0000000000000924
378,trade_502,ETH/USD,LONG,2026-07-24T15:55:34.000Z,2026-07-24T15:56:34.000Z,4041.086016079264,4035.0243870551453,loss,-2.9999999999999036
379,trade_509,ETH/USD,SHORT,2026-07-24T16:02:36.000Z,2026-07-24T16:03:36.000Z,4021.274558541692,4027.306470379505,loss,-3.0000000000001865
380,trade_514,ETH/USD,LONG,2026-07-24T16:07:37.000Z,2026-07-24T16:08:37.000Z,4036.0734779219565,4030.019367705074,loss,-2.999999999999879
381,trade_516,ETH/USD,LONG,2026-07-24T16:09:38.000Z,2026-07-24T16:10:38.000Z,4046.376051937421,4040.306487859515,loss,-2.9999999999998623
382,trade_518,ETH/USD,LONG,2026-07-24T16:11:38.000Z,2026-07-24T16:12:38.000Z,4044.2327371930824,4038.166388087293,loss,-2.999999999999896
383,trade_519,ETH/USD,SHORT,2026-07-24T16:12:38.000Z,2026-07-24T16:13:38.000Z,4050.71783788106,4056.7939146378817,loss,-3.0000000000000786
384,trade_530,ETH/USD,LONG,2026-07-24T16:23:41.000Z,2026-07-24T16:24:41.000Z,4109.047957497634,4102.884385561388,loss,-3.0000000000000853
385,trade_538,ETH/USD,SHORT,2026-07-24T16:31:43.000Z,2026-07-24T16:32:43.000Z,4100.783759699355,4088.4814084202567,win,6.000000000000102
386,trade_549,ETH/USD,LONG,2026-07-24T16:42:46.000Z,2026-07-24T16:43:46.000Z,4134.201718394052,4128.000415816461,loss,-2.999999999999705
387,trade_555,ETH/USD,LONG,2026-07-24T16:48:47.000Z,2026-07-24T16:49:47.000Z,4104.668233456787,4098.511231106601,loss,-3.0000000000001044
388,trade_556,ETH/USD,LONG,2026-07-24T16:49:48.000Z,2026-07-24T16:50:48.000Z,4093.6311810996335,4087.4907343279842,loss,-2.9999999999999236
389,trade_557,ETH/USD,SHORT,2026-07-24T16:50:48.000Z,2026-07-24T16:51:48.000Z,4093.256910149728,4099.396795514953,loss,-3.000000000000164
390,trade_558,ETH/USD,SHORT,2026-07-24T16:51:48.000Z,2026-07-24T16:52:48.000Z,4094.71370229048,4100.8557728439155,loss,-2.9999999999999356
391,trade_559,ETH/USD,SHORT,2026-07-24T16:52:48.000Z,2026-07-24T16:53:48.000Z,4096.24639002542,4083.957650855343,win,6.0000000000001155
392,trade_560,ETH/USD,LONG,2026-07-24T16:53:49.000Z,2026-07-24T16:54:49.000Z,4088.169726248239,4100.434235426983,win,5.999999999999646
393,trade_562,ETH/USD,SHORT,2026-07-24T16:55:49.000Z,2026-07-24T16:56:49.000Z,4095.657470557977,4083.370498146303,win,6.000000000000041
394,trade_564,ETH/USD,LONG,2026-07-24T16:57:50.000Z,2026-07-24T16:58:50.000Z,4082.26200497751,4076.138611970044,loss,-2.9999999999998175
395,trade_566,ETH/USD,LONG,2026-07-24T16:59:50.000Z,2026-07-24T17:00:50.000Z,4077.970621349948,4090.2045332139974,win,5.9999999999997495
396,trade_577,ETH/USD,LONG,2026-07-24T17:10:53.000Z,2026-07-24T17:11:53.000Z,4137.265608764944,4131.059710351797,loss,-2.999999999999907
397,trade_579,ETH/USD,LONG,2026-07-24T17:12:53.000Z,2026-07-24T17:13:53.000Z,4138.550054099347,4132.342229018198,loss,-3.0000000000000706
398,trade_580,ETH/USD,LONG,2026-07-24T17:13:54.000Z,2026-07-24T17:14:54.000Z,4138.94319408929,4151.360023671557,win,5.999999999999765
399,trade_586,ETH/USD,LONG,2026-07-24T17:19:55.000Z,2026-07-24T17:20:55.000Z,4205.3277936659,4199.019801975401,loss,-3.0000000000000555
400,trade_593,ETH/USD,LONG,2026-07-24T17:26:57.000Z,2026-07-24T17:27:57.000Z,4224.484557665209,4237.158011338204,win,5.999999999999937
401,trade_598,ETH/USD,LONG,2026-07-24T17:31:58.000Z,2026-07-24T17:32:58.000Z,4248.672256179061,4261.418272947598,win,5.9999999999997815
402,trade_600,ETH/USD,SHORT,2026-07-24T17:33:58.000Z,2026-07-24T17:34:58.000Z,4258.673410725349,4245.897390493173,win,6.000000000000003
403,trade_601,ETH/USD,SHORT,2026-07-24T17:34:58.000Z,2026-07-24T17:35:58.000Z,4248.37262102581,4254.745179957349,loss,-3.0000000000001625
404,trade_602,ETH/USD,SHORT,2026-07-24T17:35:59.000Z,2026-07-24T17:36:59.000Z,4232.488461445844,4219.790996061507,win,5.999999999999839
405,trade_604,ETH/USD,SHORT,2026-07-24T17:37:59.000Z,2026-07-24T17:38:59.000Z,4222.4872232718,4228.820954106708,loss,-3.0000000000002545
406,trade_605,ETH/USD,SHORT,2026-07-24T17:38:59.000Z,2026-07-24T17:39:59.000Z,4214.00450335506,4220.325510110092,loss,-3.0000000000000115
407,trade_606,ETH/USD,LONG,2026-07-24T17:39:59.000Z,2026-07-24T17:40:59.000Z,4214.870660096325,4208.548354106181,loss,-2.9999999999996887
408,trade_607,ETH/USD,SHORT,2026-07-24T17:41:00.000Z,2026-07-24T17:42:00.000Z,4219.995368482936,4226.325361535661,loss,-3.0000000000000946
409,trade_608,ETH/USD,SHORT,2026-07-24T17:42:00.000Z,2026-07-24T17:43:00.000Z,4239.712246345067,4226.993109606032,win,5.999999999999949
410,trade_610,ETH/USD,SHORT,2026-07-24T17:44:00.000Z,2026-07-24T17:45:00.000Z,4218.694688658096,4225.022730691084,loss,-3.0000000000001537
411,trade_613,ETH/USD,LONG,2026-07-24T17:47:01.000Z,2026-07-24T17:48:01.000Z,4213.986787905013,4226.628748268728,win,5.99999999999957
412,trade_626,ETH/USD,SHORT,2026-07-24T18:00:04.000Z,2026-07-24T18:01:04.000Z,4251.244117796883,4257.620983973578,loss,-3.0000000000000027
413,trade_630,ETH/USD,SHORT,2026-07-24T18:04:05.000Z,2026-07-24T18:05:05.000Z,4260.770750162657,4267.161906287902,loss,-3.0000000000001843
414,trade_634,ETH/USD,SHORT,2026-07-24T18:08:06.000Z,2026-07-24T18:09:06.000Z,4293.919061352505,4300.359939944534,loss,-2.9999999999999445
415,trade_640,ETH/USD,LONG,2026-07-24T18:14:07.000Z,2026-07-24T18:15:07.000Z,4296.05655549899,4289.612470665742,loss,-2.9999999999997145
416,trade_645,ETH/USD,LONG,2026-07-24T18:19:08.000Z,2026-07-24T18:20:08.000Z,4262.073012197287,4274.859231233879,win,5.999999999999745
417,trade_652,ETH/USD,SHORT,2026-07-24T18:26:10.000Z,2026-07-24T18:27:10.000Z,4310.775320420042,4317.241483400672,loss,-3.000000000000223
418,trade_654,ETH/USD,SHORT,2026-07-24T18:28:10.000Z,2026-07-24T18:29:10.000Z,4315.564138471941,4322.037484679649,loss,-3.000000000000201
419,trade_655,ETH/USD,SHORT,2026-07-24T18:29:10.000Z,2026-07-24T18:30:10.000Z,4307.984055261311,4314.446031344203,loss,-2.9999999999999463
420,trade_661,ETH/USD,SHORT,2026-07-24T18:35:12.000Z,2026-07-24T18:36:12.000Z,4313.105339074224,4319.574997082836,loss,-3.000000000000302
421,trade_663,ETH/USD,SHORT,2026-07-24T18:37:12.000Z,2026-07-24T18:38:12.000Z,4317.732798331124,4304.779599936131,win,6.0000000000001545
422,trade_665,ETH/USD,SHORT,2026-07-24T18:39:13.000Z,2026-07-24T18:40:13.000Z,4304.933270445941,4311.39067035161,loss,-3.000000000000163
423,trade_668,ETH/USD,SHORT,2026-07-24T18:42:13.000Z,2026-07-24T18:43:13.000Z,4336.723944732733,4343.229030649833,loss,-3.0000000000002665
424,trade_672,ETH/USD,LONG,2026-07-24T18:46:14.000Z,2026-07-24T18:47:14.000Z,4308.232180243374,4321.1568767841045,win,5.999999999999994
425,trade_680,ETH/USD,SHORT,2026-07-24T18:54:16.000Z,2026-07-24T18:55:16.000Z,4346.819207775293,4333.778750151967,win,6.000000000000006
426,trade_681,ETH/USD,SHORT,2026-07-24T18:55:16.000Z,2026-07-24T18:56:16.000Z,4322.129149564222,4328.612343288568,loss,-2.9999999999999223
427,trade_682,ETH/USD,LONG,2026-07-24T18:56:17.000Z,2026-07-24T18:57:17.000Z,4321.406168798793,4314.924059545595,loss,-3.0000000000000786
428,trade_683,ETH/USD,SHORT,2026-07-24T18:57:17.000Z,2026-07-24T18:58:17.000Z,4318.177061925113,4324.654327518001,loss,-3.000000000000253
429,trade_684,ETH/USD,LONG,2026-07-24T18:58:17.000Z,2026-07-24T18:59:17.000Z,4317.336884057774,4330.288894709947,win,5.999999999999924
430,trade_685,ETH/USD,SHORT,2026-07-24T18:59:17.000Z,2026-07-24T19:00:17.000Z,4327.307149165475,4314.325227717978,win,6.000000000000018
431,trade_689,ETH/USD,LONG,2026-07-24T19:03:18.000Z,2026-07-24T19:04:18.000Z,4307.254528319396,4320.176291904354,win,5.999999999999992
432,trade_690,ETH/USD,LONG,2026-07-24T19:04:18.000Z,2026-07-24T19:05:18.000Z,4323.1694037897405,4336.138912001109,win,5.999999999999676
433,trade_691,ETH/USD,LONG,2026-07-24T19:05:19.000Z,2026-07-24T19:06:19.000Z,4341.504870352333,4334.992613046804,loss,-3.000000000000089
434,trade_692,ETH/USD,SHORT,2026-07-24T19:06:19.000Z,2026-07-24T19:07:19.000Z,4340.9805145451755,4347.491985316993,loss,-2.999999999999918
435,trade_693,ETH/USD,SHORT,2026-07-24T19:07:19.000Z,2026-07-24T19:08:19.000Z,4343.79009346083,4330.758723180447,win,5.999999999999941
436,trade_694,ETH/USD,LONG,2026-07-24T19:08:19.000Z,2026-07-24T19:09:19.000Z,4324.70013928954,4318.213089080606,loss,-2.9999999999999982
437,trade_695,ETH/USD,LONG,2026-07-24T19:09:20.000Z,2026-07-24T19:10:20.000Z,4310.488614378349,4323.420080221484,win,5.9999999999999325
438,trade_697,ETH/USD,LONG,2026-07-24T19:11:20.000Z,2026-07-24T19:12:20.000Z,4342.065522160468,4355.09171872695,win,5.999999999999953
439,trade_699,ETH/USD,LONG,2026-07-24T19:13:21.000Z,2026-07-24T19:14:21.000Z,4350.11357391696,4363.163914638711,win,5.9999999999996945
440,trade_714,ETH/USD,SHORT,2026-07-24T19:28:24.000Z,2026-07-24T19:29:24.000Z,4423.151493053636,4409.882038574475,win,6.000000000000105
441,trade_716,ETH/USD,LONG,2026-07-24T19:30:24.000Z,2026-07-24T19:31:24.000Z,4378.408030168232,4371.84041812298,loss,-2.9999999999997202
442,trade_717,ETH/USD,LONG,2026-07-24T19:31:25.000Z,2026-07-24T19:32:25.000Z,4366.483400121788,4359.933675021605,loss,-2.9999999999999227
443,trade_718,ETH/USD,LONG,2026-07-24T19:32:25.000Z,2026-07-24T19:33:25.000Z,4357.954917613403,4351.417985236983,loss,-2.9999999999998725
444,trade_719,ETH/USD,LONG,2026-07-24T19:33:25.000Z,2026-07-24T19:34:25.000Z,4335.373619327757,4348.37974018574,win,5.99999999999976
445,trade_720,ETH/USD,LONG,2026-07-24T19:34:25.000Z,2026-07-24T19:35:25.000Z,4350.722762708565,4344.196678564503,loss,-2.9999999999997136
446,trade_721,ETH/USD,LONG,2026-07-24T19:35:26.000Z,2026-07-24T19:36:26.000Z,4354.3079385328565,4347.7764766250575,loss,-2.9999999999998623
447,trade_722,ETH/USD,LONG,2026-07-24T19:36:26.000Z,2026-07-24T19:37:26.000Z,4345.722432208569,4339.203848560257,loss,-2.999999999999798
448,trade_723,ETH/USD,LONG,2026-07-24T19:37:26.000Z,2026-07-24T19:38:26.000Z,4352.039615664944,4345.511556241447,loss,-2.999999999999958
449,trade_726,ETH/USD,SHORT,2026-07-24T19:40:27.000Z,2026-07-24T19:41:27.000Z,4360.534086711533,4367.074887841601,loss,-3.000000000000252
450,trade_727,ETH/USD,LONG,2026-07-24T19:41:27.000Z,2026-07-24T19:42:27.000Z,4362.071403310856,4375.157617520788,win,5.999999999999841
451,trade_728,ETH/USD,LONG,2026-07-24T19:42:27.000Z,2026-07-24T19:43:27.000Z,4370.198569526097,4363.643271671808,loss,-3.000000000000009
452,trade_729,ETH/USD,LONG,2026-07-24T19:43:28.000Z,2026-07-24T19:44:28.000Z,4366.1320277454,4359.5828297037815,loss,-3.000000000000038
453,trade_732,ETH/USD,SHORT,2026-07-24T19:46:28.000Z,2026-07-24T19:47:28.000Z,4378.039476358797,4384.606535573336,loss,-3.0000000000003024
454,trade_733,ETH/USD,SHORT,2026-07-24T19:47:29.000Z,2026-07-24T19:48:29.000Z,4359.852974477669,4346.773415554236,win,6.000000000000028
455,trade_735,ETH/USD,SHORT,2026-07-24T19:49:29.000Z,2026-07-24T19:50:29.000Z,4350.325285132241,4356.85077305994,loss,-3.000000000000308
